Model,Scenario,Region,ESP Slug,Unit of entry,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM,No_Paris,Brazil,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0354779,0.0522827,0.050290396,0.052902916,0.053143266,0.070309866,0.110167406,0.174375125,0.26603052,0.3668007,0.4721553
GCAM,No_Paris,Brazil,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,Brazil,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0420406,0.0578339,0.152996,0.2039792,0.18196869,0.16618459,0.11592517,0.04846552,0.02518507,0.02160835,0.01800986
GCAM,No_Paris,Brazil,Secondary Energy|Electricity|Solar,EJ/yr,0,0,0.005747527,0.019129325,0.056821677,0.124987232,0.23356535,0.404711165,0.627303814,0.865014827,1.10848401
GCAM,No_Paris,Brazil,Secondary Energy|Electricity|Wind,EJ/yr,0.000334799,0.00783718,0.032426382,0.067636671,0.10011692,0.170189471,0.309178699,0.556978563,0.886095619,1.234580392,1.52884446
GCAM,No_Paris,Brazil,Final Energy|Electricity,EJ/yr,1.18271256,1.51586032,2.193099023,2.846782503,3.226162877,3.887240533,4.664464641,5.643368564,6.863727142,8.068915847,9.032802543
GCAM,No_Paris,Brazil,Final Energy|Industry,EJ/yr,4.50521273,5.45580669,6.49835083,7.51927476,8.0083175,8.550306324,9.089671068,9.640442432,10.2183852,10.62246576,10.81662012
GCAM,No_Paris,Brazil,Final Energy|Residential and Commercial,EJ/yr,1.219355225,1.363749674,1.661424959,2.006312923,2.237549126,2.577616611,3.014945573,3.630171681,4.423286001,5.15943827,5.675807819
GCAM,No_Paris,Brazil,Final Energy|Transportation,EJ/yr,2.436527752,3.240994789,3.842537862,4.450262174,4.925786368,5.585769362,6.295365701,7.294014799,8.59282592,9.919612305,11.02440024
GCAM,No_Paris,Brazil,Final Energy|Transportation|Electricity,EJ/yr,0.00380799,0.00552558,0.024018283,0.047800803,0.079944377,0.128049733,0.180825841,0.241584964,0.313364542,0.387808847,0.456587243
GCAM,No_Paris,Brazil,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,Brazil,Final Energy|Transportation|Gases,EJ/yr,0.06780453,0.069981,0.154187435,0.315510191,0.57467617,0.971483096,1.310316725,1.72321779,2.23069057,2.82154242,3.40135345
GCAM,No_Paris,Brazil,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.001728709,0.011639369,0.027935662,0.050943753,0.076625511,0.110620925,0.153865263,0.201072334,0.24622779
GCAM,No_Paris,Brazil,Final Energy|Transportation|Liquids,EJ/yr,2.364915232,3.165488209,3.662603435,4.075311811,4.243230159,4.43529278,4.727597624,5.21859112,5.894905545,6.509188704,6.920231752
GCAM,No_Paris,Brazil,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,Brazil,Emissions|CO2,Mt CO2/yr,904.7075945,1364.813795,819.3486666,1128.882199,930.3603011,980.9543898,973.0686883,884.0859698,882.662874,907.4692246,954.5546385
GCAM,No_Paris,Brazil,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,131.4869219,157.0652672,192.607987,215.3783586,188.5044793,186.0069905,195.842982,201.7487087,203.1501626,194.1657035,174.3535805
GCAM,No_Paris,Brazil,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,21.42413045,22.2767355,26.50475742,30.26655476,30.22002714,32.20843369,35.56144301,39.97229621,43.96242781,44.03723254,41.42508139
GCAM,No_Paris,Brazil,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,173.9881804,233.0045828,274.9034031,314.6298858,341.2230968,377.1582386,416.6446955,474.0505154,550.2402462,626.1166604,684.8138169
GCAM,No_Paris,Brazil,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,29.0152916,39.0936979,124.1488647,194.2477931,202.4200256,216.6437616,216.3613702,206.0241929,193.4427393,180.6519375,159.1414566
GCAM,No_Paris,Brazil,Emissions|CO2|Land Use,Mt CO2/yr,547.8375368,939.4265236,166.0288887,296.0233252,104.4209534,160.5830111,154.5098456,35.03709675,-23.33499842,-41.06992399,-0.935168362
GCAM,No_Paris,Brazil,Emissions|BC,Mt BC/yr,0.477593326,0.513298662,0.494279608,0.466309841,0.437792405,0.414197613,0.394290261,0.374651674,0.35589056,0.340921786,0.331175119
GCAM,No_Paris,Brazil,Emissions|CH4,Mt CH4/yr,23.46430137,21.68205536,22.33682777,24.68559349,24.83989633,25.93017584,26.10392568,26.22590238,26.26250326,26.31441227,25.67170886
GCAM,No_Paris,Brazil,Emissions|CO,Mt CO/yr,101.8779691,62.48906587,60.21484774,59.80936056,59.80131395,59.60192567,58.18083959,57.85765449,58.08128266,62.46073037,61.90884818
GCAM,No_Paris,Brazil,Emissions|F-Gases,Mt CO2-equiv/yr,9.77963765,10.60032652,40.05216736,72.31183949,53.30414728,62.26237383,74.22453202,89.98380022,108.932148,125.0044455,132.2483401
GCAM,No_Paris,Brazil,Emissions|N2O,kt N2O/yr,217.0725532,133.4802965,137.3226817,142.6251877,132.7410865,133.8562079,134.4129804,134.8148014,134.560095,135.0968467,134.1977578
GCAM,No_Paris,Brazil,Emissions|NOx,Mt NO2/yr,4.809954508,4.428962288,4.541122969,4.448164092,4.135040697,3.926082936,3.692464656,3.493875526,3.304341902,3.141823981,2.997161194
GCAM,No_Paris,Brazil,Emissions|OC,Mt OC/yr,2.721178108,2.760715611,2.733512208,2.667206595,2.585451265,2.509127509,2.446695356,2.386819162,2.327761081,2.286251804,2.256184053
GCAM,No_Paris,Brazil,Emissions|Sulfur,Mt SO2/yr,2.212318512,2.12449993,2.579318687,2.717280581,2.445819316,2.305944141,2.169976035,2.025977119,1.859970594,1.742509865,1.654563108
GCAM,No_Paris,Brazil,Land Cover|Cropland,million Ha/yr,65.76542381,76.44992197,76.72531042,81.76605298,82.76399508,85.00553967,87.12774764,88.37421057,88.32406442,87.87031952,88.52923409
GCAM,No_Paris,Brazil,Land Cover|Forest,million Ha/yr,430.536138,425.8304915,424.9394393,421.1494646,420.6953357,418.398444,417.0879665,416.5384874,416.8270677,417.5731918,418.0537848
GCAM,No_Paris,Brazil,Land Cover|Pasture,million Ha/yr,194.9251965,194.2889409,196.5445268,197.5755458,197.9466134,199.2544446,199.2267734,198.9673942,198.7528133,198.2398522,196.9075974
GCAM,No_Paris,Brazil,Price|Carbon,US$2005/tCO2,0,0,0,0,14.55544964,22.32427255,26.83898018,35.54276564,43.33149818,51.00404727,63.06537273
GCAM,No_Paris,Brazil,Temperature|Global Mean,degrees C,0.771346,0.853134,1.04532,1.28954,1.58806,1.89943,2.21577,2.53415,2.85224,3.1639,3.47718
GCAM,No_Paris,Canada,GDP|MER,billion US$2005/yr,919.75482,953.1039,1167.20814,1359.30276,1561.056,1800.0444,2070.6072,2381.1762,2738.9964,3165.2646,3701.4774
GCAM,No_Paris,Canada,Population,million,32.312,33.89,35.928,37.381,38.121,38.42,38.75,39.066,39.517,40.09,40.612
GCAM,No_Paris,Canada,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0.112989599,0.257518535,0.353966869,0.448112561,0.580958072,0.771537823,1.423739285
GCAM,No_Paris,Canada,Primary Energy|Biomass|w/o CCS,EJ/yr,0.503391,0.461736,0.517186,0.583352,0.732791401,0.849141465,0.913863131,0.941567439,0.977261928,1.031262177,1.151580715
GCAM,No_Paris,Canada,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,0.125428813,0.256712689,0.325167441,0.34307394,0.355141258,0.371791492,0.387710593
GCAM,No_Paris,Canada,Primary Energy|Coal|w/o CCS,EJ/yr,1.2414,1.02976,1.21802,1.43016,1.436641187,1.456157311,1.353302559,1.20437606,0.987638742,0.786578508,0.540723407
GCAM,No_Paris,Canada,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0.05160838,0.09837861,0.13324481,0.16419753,0.18080457,0.17456552,0.21095153
GCAM,No_Paris,Canada,Primary Energy|Gas|w/o CCS,EJ/yr,3.1681,3.35349,3.32967,3.54161,3.77797162,3.98186139,3.79564519,3.46834247,3.27972543,3.27822448,3.70353847
GCAM,No_Paris,Canada,Primary Energy|Geothermal,EJ/yr,0,0,0.00690989,0.0126783,0.013231,0.013231,0.013231002,0.013230995,0.013230998,0.013230997,0.013230979
GCAM,No_Paris,Canada,Primary Energy|Hydro,EJ/yr,1.30916,1.26543,1.34854,1.43175,1.49957,1.55199,1.60441,1.65683,1.70925,1.76168,1.78789
GCAM,No_Paris,Canada,Primary Energy|Nuclear,EJ/yr,0.331344,0.326372,0.3643519,0.3828097,0.4239861,0.4741296,0.5287854,0.5900082,0.6222613,0.6565524,0.6634657
GCAM,No_Paris,Canada,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0,0.0094847,0.01324591,0.01644281,0.01988736,0.02206043,0.02041125,0.02624008
GCAM,No_Paris,Canada,Primary Energy|Oil|w/o CCS,EJ/yr,4.361342,4.0977,4.265636,4.13531,3.4671853,2.86537409,2.71227719,2.76581264,2.84585957,2.81147875,2.524720032
GCAM,No_Paris,Canada,Primary Energy|Solar,EJ/yr,6.12E-05,0.000568799,0.001823834,0.008567371,0.029826537,0.064159882,0.098984201,0.130152762,0.166377243,0.207071759,0.271386828
GCAM,No_Paris,Canada,Primary Energy|Wind,EJ/yr,0.00529559,0.0344051,0.057349378,0.090191746,0.13107045,0.21603841,0.298618115,0.362148522,0.4324751,0.509569533,0.63272238
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0.000489906,0.001275192,0.00229597,0.003829747,0.005949684,0.008851262,0.014596969
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.0300024,0.0279072,0.03042066,0.032788647,0.035257934,0.037574881,0.040896909,0.043605324,0.04614433,0.047028835,0.041832517
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0.000452498,0.001176259,0.002156194,0.003755734,0.005981654,0.009212435,0.016032205
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.395942,0.316566,0.3739222,0.3893893,0.37454946,0.35603458,0.34631706,0.33506401,0.26791947,0.21955857,0.15263089
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0.02103036,0.04030484,0.05353328,0.06580131,0.07277469,0.06373325,0.07614056
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.1262951,0.189925001,0.219692903,0.239844447,0.229954737,0.22635586,0.198203076,0.16534268,0.155662506,0.130902282,0.102897928
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Geothermal,EJ/yr,0,0,0.00690989,0.0126783,0.013231,0.013231,0.013231002,0.013230995,0.013230998,0.013230997,0.013230979
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Hydro,EJ/yr,1.30916,1.26543,1.34854,1.43175,1.49957,1.55199,1.60441,1.65683,1.70925,1.76168,1.78789
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Nuclear,EJ/yr,0.331344,0.326372,0.3643519,0.3828097,0.4239861,0.4741296,0.5287854,0.5900082,0.6222613,0.6565524,0.6634657
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0551952,0.0266292,0.023242,0.02315924,0.017118286,0.012688756,0.007428539,0.002912541,0.001528223,0.000899249,0.000617073
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Solar,EJ/yr,6.12E-05,0.000568799,0.001823834,0.008567371,0.029826537,0.064159882,0.098984201,0.130152762,0.166377243,0.207071759,0.271386828
GCAM,No_Paris,Canada,Secondary Energy|Electricity|Wind,EJ/yr,0.00529559,0.0344051,0.057349378,0.090191746,0.13107045,0.21603841,0.298618115,0.362148522,0.4324751,0.509569533,0.63272238
GCAM,No_Paris,Canada,Final Energy|Electricity,EJ/yr,2.00371327,1.86132165,2.070653387,2.237127578,2.393721425,2.595259645,2.778197146,2.942192334,3.063435256,3.187022587,3.34856972
GCAM,No_Paris,Canada,Final Energy|Industry,EJ/yr,4.04438484,3.75702728,3.962823027,4.11099748,4.00585907,3.95296469,3.88221069,3.81469198,3.80764941,3.79565271,3.77220408
GCAM,No_Paris,Canada,Final Energy|Residential and Commercial,EJ/yr,2.6509354,2.4046204,2.59385354,2.691388581,2.683896045,2.657715424,2.612132074,2.551721833,2.496699685,2.435806754,2.361105084
GCAM,No_Paris,Canada,Final Energy|Transportation,EJ/yr,2.204131726,2.443858866,2.656609136,2.72471231,2.752514078,2.814966128,2.922330625,3.061292777,3.2267509,3.402002172,3.604247159
GCAM,No_Paris,Canada,Final Energy|Transportation|Electricity,EJ/yr,0.00367337,0.00264148,0.007757727,0.023598988,0.045557375,0.074481275,0.102383146,0.126889804,0.149967266,0.173398657,0.19738761
GCAM,No_Paris,Canada,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,Canada,Final Energy|Transportation|Gases,EJ/yr,0.001674302,0.001716204,0.039391392,0.107416439,0.182601682,0.265691538,0.32827865,0.394944073,0.463944301,0.537296348,0.611480809
GCAM,No_Paris,Canada,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.001692675,0.010983242,0.024396891,0.039645695,0.054654259,0.06957507,0.084475773,0.099907927,0.11646331
GCAM,No_Paris,Canada,Final Energy|Transportation|Liquids,EJ/yr,2.198784054,2.439501182,2.607767342,2.582713641,2.49995813,2.43514762,2.43701457,2.46988383,2.52836356,2.59139924,2.67891543
GCAM,No_Paris,Canada,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,Canada,Emissions|CO2,Mt CO2/yr,459.5882263,731.6310378,381.6466204,492.4084984,464.2505219,460.3516082,435.6674365,418.6598063,395.4240853,374.4727899,370.7381252
GCAM,No_Paris,Canada,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,127.8228047,123.2528717,126.4765341,128.4696065,114.6811156,107.144549,97.40509548,87.47841531,81.97797549,73.84022056,62.7262291
GCAM,No_Paris,Canada,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,86.89396701,66.69588064,68.78214926,68.53217378,63.29063294,57.37481512,50.74945157,44.23765966,39.61599099,34.79639846,28.71937246
GCAM,No_Paris,Canada,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,167.3604111,180.6745622,195.1320822,197.0483937,194.7799071,194.136322,196.9492359,202.1959377,209.6905235,217.6349702,226.992856
GCAM,No_Paris,Canada,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,131.0017922,116.603681,132.9840797,136.7287657,125.720015,114.0004606,102.0957084,90.1020586,68.54014695,51.30362486,27.87036635
GCAM,No_Paris,Canada,Emissions|CO2|Land Use,Mt CO2/yr,-102.9874453,194.867525,-168.784638,-77.04381828,-70.09285873,-43.08649994,-37.50684183,-25.94663135,-22.441341,-20.08954478,-6.267915203
GCAM,No_Paris,Canada,Emissions|BC,Mt BC/yr,0.081897118,0.087017872,0.064285203,0.056185469,0.051306871,0.048867628,0.047520502,0.046701942,0.046468012,0.046190605,0.045999284
GCAM,No_Paris,Canada,Emissions|CH4,Mt CH4/yr,5.161786402,6.642184908,7.299448126,8.225947693,6.021304108,5.973201329,6.158958026,6.116059959,5.908650537,11.91306869,7.159093711
GCAM,No_Paris,Canada,Emissions|CO,Mt CO/yr,8.918643996,33.30698399,30.53338386,29.36412113,28.62310778,28.13433999,27.89765786,27.73820064,27.66308808,27.6925284,27.62299192
GCAM,No_Paris,Canada,Emissions|F-Gases,Mt CO2-equiv/yr,24.60096952,25.25931141,21.30649876,22.30091535,18.88447764,17.86010112,15.44181593,15.16561027,15.16299825,15.0232753,14.77547099
GCAM,No_Paris,Canada,Emissions|N2O,kt N2O/yr,61.2319662,109.3204541,110.3107661,110.0245111,88.51482274,86.17145676,83.37415844,80.64215015,79.0729508,77.37886352,76.95160493
GCAM,No_Paris,Canada,Emissions|NOx,Mt NO2/yr,1.815615465,2.460068451,1.855461013,1.66051407,1.511339078,1.419201732,1.347393809,1.29090894,1.25184303,1.224537195,1.175387444
GCAM,No_Paris,Canada,Emissions|OC,Mt OC/yr,0.675062266,0.719565976,0.683973933,0.666810174,0.652634722,0.642019949,0.637335955,0.634124827,0.632493414,0.632324694,0.631873804
GCAM,No_Paris,Canada,Emissions|Sulfur,Mt SO2/yr,2.282974359,2.103993712,1.680853943,1.541411094,1.376824533,1.279106429,1.209261013,1.156581043,1.123311683,1.101537176,1.077355155
GCAM,No_Paris,Canada,Land Cover|Cropland,million Ha/yr,51.2993392,47.66214542,48.1599639,49.59480211,49.93169472,50.397535,50.25191334,50.20912417,50.22577952,50.08459689,50.08637149
GCAM,No_Paris,Canada,Land Cover|Forest,million Ha/yr,566.4158234,567.987667,567.6174364,566.3970414,566.3692178,566.0882636,566.3447895,566.4874243,566.5074311,566.6619742,566.725239
GCAM,No_Paris,Canada,Land Cover|Pasture,million Ha/yr,14.99961691,14.46898558,14.43882678,14.34598365,14.16682589,14.06296963,13.99022481,13.92147746,13.89984627,13.89237296,13.84404694
GCAM,No_Paris,Canada,Price|Carbon,US$2005/tCO2,0,0,0,0,14.55544964,22.32427255,26.83898018,35.54276564,43.33149818,51.00404727,63.06537273
GCAM,No_Paris,Canada,Temperature|Global Mean,degrees C,0.771346,0.853134,1.04532,1.28954,1.58806,1.89943,2.21577,2.53415,2.85224,3.1639,3.47718
GCAM,No_Paris,China,GDP|MER,billion US$2005/yr,2333.1108,3543.4398,6648.9366,10980.2046,16353.276,22385.808,28966.614,36913.206,47315.232,58892.88,67300.254
GCAM,No_Paris,China,Population,million,1311.55,1348.17,1410.53,1431.64,1416.58,1372.58,1320.74,1268.21,1220.87,1171.83,1110.67
GCAM,No_Paris,China,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0.78885224,1.68985393,2.40383184,2.556656218,2.541156762,2.5707387,1.604880452
GCAM,No_Paris,China,Primary Energy|Biomass|w/o CCS,EJ/yr,8.538841,8.669498,7.13585,7.00581,7.48601776,8.27367807,8.73326316,8.604878782,8.513862238,7.7761506,5.910736648
GCAM,No_Paris,China,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,1.65628168,3.7505471,5.57095761,6.73452077,7.67154821,8.49895833,9.30421025
GCAM,No_Paris,China,Primary Energy|Coal|w/o CCS,EJ/yr,49.6801,66.2219,85.8299,101.846,111.8827183,117.9894529,122.1780424,125.8844792,124.0024518,121.3070417,117.4217898
GCAM,No_Paris,China,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0.14831392,0.2498266,0.30658878,0.34639824,0.35785367,0.33394659,0.34990043
GCAM,No_Paris,China,Primary Energy|Gas|w/o CCS,EJ/yr,1.51789,3.64044,6.77575,11.9201,17.99798608,22.9593734,24.06131122,23.37140176,22.99894633,24.13685341,25.66199957
GCAM,No_Paris,China,Primary Energy|Geothermal,EJ/yr,0.000413999,0.000583199,0.095162199,0.115798699,0.115799,0.1157989,0.11579914,0.1157989,0.11579114,0.11579897,0.1157989
GCAM,No_Paris,China,Primary Energy|Hydro,EJ/yr,1.4296,2.60038,2.68502,2.76966,2.90904,3.10317,3.29729,3.49142,3.68554,3.87966,3.97673
GCAM,No_Paris,China,Primary Energy|Nuclear,EJ/yr,0.191116,0.265967,0.661233,1.374309,2.474994,3.7323316,4.80803,5.709355,6.784967,7.241583,7.048034
GCAM,No_Paris,China,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0,0.02157087,0.02718744,0.03042408,0.03407627,0.03651493,0.03001261,0.02672572
GCAM,No_Paris,China,Primary Energy|Oil|w/o CCS,EJ/yr,14.4704991,19.282928,25.819884,30.44999,31.98210913,32.49174256,35.56946592,40.40112373,45.56408507,48.75638739,49.20447684
GCAM,No_Paris,China,Primary Energy|Solar,EJ/yr,0.000274,0.00338849,0.080317851,0.281245751,0.645782431,1.03848277,1.36569815,1.60317208,2.06590292,2.31272331,2.38123678
GCAM,No_Paris,China,Primary Energy|Wind,EJ/yr,0.00730149,0.160644,0.43641715,0.99541876,1.71160002,2.40005096,2.80988315,2.94904727,3.85348768,4.57241098,5.06696723
GCAM,No_Paris,China,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0.00473565,0.010668,0.01679232,0.02322672,0.03643511,0.0479962,0.05268298
GCAM,No_Paris,China,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.00866158,0.0410615,0.0733987,0.17448833,0.28553488,0.38772828,0.48063438,0.55145003,0.70333948,0.7845688,0.7654306
GCAM,No_Paris,China,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0.01296341,0.02658596,0.03836789,0.04928884,0.06796542,0.08330449,0.08254403
GCAM,No_Paris,China,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,7.20575,11.8677,16.19604,19.735287,22.517973,24.345363,26.229493,27.953165,27.358687,26.299439,24.313547
GCAM,No_Paris,China,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0.0691359,0.1157488,0.1422012,0.1635718,0.1747717,0.1625607,0.1742168
GCAM,No_Paris,China,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.083543903,0.300361207,0.378049829,0.534806649,0.611466896,0.689282474,0.704410494,0.684297914,0.83017494,1.03391856,1.29626849
GCAM,No_Paris,China,Secondary Energy|Electricity|Geothermal,EJ/yr,0.000413999,0.000583199,0.095162199,0.115798699,0.115799,0.1157989,0.11579914,0.1157989,0.11579114,0.11579897,0.1157989
GCAM,No_Paris,China,Secondary Energy|Electricity|Hydro,EJ/yr,1.4296,2.60038,2.68502,2.76966,2.90904,3.10317,3.29729,3.49142,3.68554,3.87966,3.97673
GCAM,No_Paris,China,Secondary Energy|Electricity|Nuclear,EJ/yr,0.191116,0.265967,0.661233,1.374309,2.474994,3.7323316,4.80803,5.709355,6.784967,7.241583,7.048034
GCAM,No_Paris,China,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,China,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.221325,0.0483861,0.04063251,0.04906629,0.04264744,0.0381291,0.027817481,0.013548105,0.00737783,0.005599476,0.004993412
GCAM,No_Paris,China,Secondary Energy|Electricity|Solar,EJ/yr,0.000274,0.00338849,0.080317851,0.281245751,0.645782431,1.03848277,1.36569815,1.60317208,2.06590292,2.31272331,2.38123678
GCAM,No_Paris,China,Secondary Energy|Electricity|Wind,EJ/yr,0.00730149,0.160644,0.43641715,0.99541876,1.71160002,2.40005096,2.80988315,2.94904727,3.85348768,4.57241098,5.06696723
GCAM,No_Paris,China,Final Energy|Electricity,EJ/yr,7.6860574,13.0187695,17.64117279,22.32473941,27.09546529,31.21922852,34.80989417,37.71811873,39.87783075,40.69250176,39.61841847
GCAM,No_Paris,China,Final Energy|Industry,EJ/yr,34.5107861,45.9982558,58.31816815,65.94583026,70.38817958,72.62485506,73.6961338,74.48012426,75.65407479,76.17346913,74.92430491
GCAM,No_Paris,China,Final Energy|Residential and Commercial,EJ/yr,16.1822211,18.6975093,22.85309334,28.55490511,34.2762504,38.90408344,42.15953047,44.33128016,45.50014292,44.82926214,42.19525605
GCAM,No_Paris,China,Final Energy|Transportation,EJ/yr,5.426682527,7.832288837,11.21835179,15.92757994,20.84778723,25.57047647,30.43628104,35.70975587,41.7188347,47.24556871,50.42353871
GCAM,No_Paris,China,Final Energy|Transportation|Electricity,EJ/yr,0.072698,0.1434342,0.234469188,0.326150613,0.423303693,0.520782719,0.63393267,0.769792227,0.940647753,1.133149056,1.277809268
GCAM,No_Paris,China,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,China,Final Energy|Transportation|Gases,EJ/yr,0.013529122,0.074022248,0.169995938,0.393228449,0.77982938,1.320010353,1.889186634,2.556864921,3.389948795,4.383496619,5.276679197
