# ./data/final-template//L101_FinalTemplate.csv,,,,,,,,,,,,,,,
# Written by L101_compile_template.R,,,,,,,,,,,,,,,
# Mon Sep 12 10:19:22 2016,,,,,,,,,,,,,,,
"# "" GCAM Data for Import into the IIASA Database """,,,,,,,,,,,,,,,
"# "" Various """,,,,,,,,,,,,,,,
model,scenario,region,Variable,Unit,X2005,X2010,X2020,X2030,X2040,X2050,X2060,X2070,X2080,X2090,X2100
GCAM,No_Paris,Africa_Eastern,Final Energy|Transportation|Gases,EJ/yr,0,0,0.014034203,0.042984926,0.094282622,0.181192292,0.305811214,0.478999073,0.705488581,0.994588351,1.34308388
GCAM,No_Paris,Africa_Eastern,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,2.94E-05,0.000235303,0.000713267,0.001842283,0.004780273,0.010755089,0.021570327,0.038449251,0.060998873
GCAM,No_Paris,Africa_Eastern,Final Energy|Transportation|Liquids,EJ/yr,0.294335236,0.413631294,0.63041268,0.807304519,1.00029465,1.291939726,1.811948174,2.588084723,3.645120519,4.91273398,6.314557017
GCAM,No_Paris,Africa_Eastern,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,No_Paris,Africa_Eastern,Secondary Energy|Solids,EJ/yr,0.83403463,0.96478375,1.7291024,2.3824449,3.09996,3.8409454,4.7382984,5.4688944,5.8690075,5.825177,5.3608149
GCAM,No_Paris,Africa_Eastern,Emissions|CO2,Mt CO2/yr,355.2712649,223.2126823,8.801821901,94.60307767,245.0230055,299.4501034,282.9419403,368.2943113,456.3525608,543.3538633,622.0944985
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,0,4.025143599,10.32288851,20.24162054,34.1721633,48.73108375,60.98846197,72.0674519
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,0,0,0,0,0.530870377,2.112479417,5.61483582,11.66711113,19.30840919,27.57128191,35.59446293
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,41.43938725,57.38729344,114.570616,170.4325037,200.6303446,243.3303748,306.8725823,388.4585198,475.9351114,558.461228,632.7395545
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,33.64085157,46.74043998,79.81367193,110.3410045,139.3268091,191.5755634,278.9412233,390.4491134,522.0450296,657.5451684,793.5206696
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7.670144295,11.62041036,23.54922133,35.11344187,43.6964018,62.91872506,94.65422032,127.7791964,158.5654572,179.2698421,191.0502245
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,4.817811339,5.393744239,10.22817959,14.97187568,18.83735422,26.3917153,38.2045011,51.90996749,65.22519498,74.32991808,80.65674129
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,21.15289594,29.72628538,46.03627101,60.25568699,76.79305311,102.2651231,146.0825018,210.7599495,298.2543773,403.9454082,521.8137038
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,7.798535675,10.64685346,34.75694409,60.09149915,61.30353553,51.75510472,27.93135913,-1.989126957,-46.10991814,-99.08331217,-160.7790549
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,6.410896309,8.299084592,25.26543729,36.35396764,39.23909315,45.8993264,51.55364353,60.8863761,70.95342899,83.04137919,94.22147394
GCAM,No_Paris,Africa_Eastern,Emissions|CO2|Land Use,Mt CO2/yr,313.8318776,165.8253888,-105.7687941,-75.82942602,44.39266084,56.11972865,-23.93064205,-20.16420848,-19.58255059,-15.10736472,-10.64505601
GCAM,No_Paris,Africa_Eastern,Emissions|BC,Mt BC/yr,0.349570281,0.388386528,0.403598361,0.411183204,0.413058581,0.40419885,0.388828999,0.370366808,0.353086762,0.335233157,0.318209121
GCAM,No_Paris,Africa_Eastern,Emissions|CH4,Mt CH4/yr,9.994626156,10.16462749,12.3457868,14.48674159,15.66154293,17.10659204,17.87843916,18.24674997,18.33455772,18.12545016,17.65634259
GCAM,No_Paris,Africa_Eastern,Emissions|CO,Mt CO/yr,54.61211077,35.3288813,36.10933615,37.55535533,38.35820192,37.85147953,36.36432773,34.36828284,32.38218815,30.40571041,28.72279352
GCAM,No_Paris,Africa_Eastern,Emissions|F-Gases,Mt CO2-equiv/yr,0.090664016,0.130392404,3.561970165,8.461327509,8.586860133,11.9701862,18.07343657,27.94602725,41.48036437,57.92618051,75.52541249
GCAM,No_Paris,Africa_Eastern,Emissions|N2O,kt N2O/yr,208.8886923,138.7052487,217.0469053,296.7425193,145.2960312,153.5947367,176.899636,212.7960277,246.9279929,271.8379402,286.7940155
GCAM,No_Paris,Africa_Eastern,Emissions|NOx,Mt NO2/yr,1.920807642,1.192214044,1.528192299,1.712789369,1.811591783,1.95615198,2.109610655,2.270430687,2.375806465,2.412652878,2.373004861
GCAM,No_Paris,Africa_Eastern,Emissions|OC,Mt OC/yr,2.028112066,2.16926471,2.205959548,2.212578684,2.199806931,2.125082075,2.006698676,1.867566979,1.741140635,1.635692724,1.551554126
GCAM,No_Paris,Africa_Eastern,Emissions|Sulfur,Mt SO2/yr,0.530317505,0.51644417,0.824526436,0.998402383,1.064789126,1.18941826,1.308632411,1.439240554,1.505626673,1.494101126,1.424080997
GCAM,No_Paris,Africa_Eastern,Land Cover,million Ha/yr,575.8975825,575.8973452,575.8972987,575.8973015,575.8972866,575.8973263,575.8972953,575.8973206,575.8973205,575.8972941,575.8973151
GCAM,No_Paris,Africa_Eastern,Land Cover|Cropland,million Ha/yr,53.6520712,56.10099471,56.27666194,59.57106937,64.90058071,68.19593747,68.76913378,69.71186428,70.29952542,71.07311282,72.94012167
GCAM,No_Paris,Africa_Eastern,Land Cover|Cropland|Energy Crops,million Ha/yr,0,0,2.47538039,6.52680576,12.0836903,15.4202992,17.5991843,20.5553198,22.913853,25.3106094,28.7177534
GCAM,No_Paris,Africa_Eastern,Land Cover|Forest,million Ha/yr,19.24441234,18.62536941,19.93832778,20.43862465,19.1996323,18.11808836,18.17554993,18.06314246,17.9564105,17.79788447,17.51395631
GCAM,No_Paris,Africa_Eastern,Land Cover|Pasture,million Ha/yr,250.0330029,249.9408431,250.5637251,249.2373594,247.2667535,246.4925936,246.3989023,245.9050159,245.5374698,244.9488134,243.5158631
GCAM,No_Paris,Africa_Eastern,Price|Carbon,US$2005/tCO2,0,0,0,0,14.55544964,22.32427255,26.83898018,35.54276564,43.33149818,51.00404727,63.06537273
GCAM,No_Paris,Africa_Eastern,Temperature|Global Mean,degrees C,0.771346,0.853134,1.04532,1.28954,1.58806,1.89943,2.21577,2.53415,2.85224,3.1639,3.47718
GCAM,No_Paris,Africa_Northern,GDP|MER,billion US$2005/yr,275.2893,335.77056,506.98164,648.07422,773.99646,904.67694,1087.68288,1319.62086,1563.3882,1815.3624,2089.5546
GCAM,No_Paris,Africa_Northern,Population,million,155.017,167.629,183.264,192.389,196.326,196.198,196.496,192.472,185.274,176.528,167.362
GCAM,No_Paris,Africa_Northern,Primary Energy,EJ/yr,5.9099099,7.0505485,9.689093028,11.72484556,12.77807815,13.88434568,14.99477373,15.88558438,16.63216614,17.40146782,18.73457382
GCAM,No_Paris,Africa_Northern,Primary Energy|Biomass,EJ/yr,0.1428914,0.1946694,0.314207,0.5842789,1.0803122,1.817215,2.37590579,2.75912064,3.26519483,4.01878036,5.3962751
GCAM,No_Paris,Africa_Northern,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0.204082353,0.575945072,0.918174891,1.13369308,1.383296455,1.78774384,2.615026141
GCAM,No_Paris,Africa_Northern,Primary Energy|Biomass|w/o CCS,EJ/yr,0.1428914,0.1946694,0.314207,0.5842789,0.876229847,1.241269928,1.457730899,1.62542756,1.881898375,2.23103652,2.781248959
GCAM,No_Paris,Africa_Northern,Primary Energy|Coal,EJ/yr,0.204788,0.166631,0.308706,0.688576,0.902209,1.1025,1.15769,1.15068,0.98886,0.802292,0.627383
